transaction_id,customer_id,customer_segment,customer_age_days,successful_payments,failed_payments,historical_success_rate,customer_value,amount,payment_method,merchant_category,subscription_status,status,failure_reason,retry_count,transaction_timestamp,hour,day_of_week,recovery_probability,recovery_possible,recovery_action,revenue_at_risk,actual_recovery,high_value_customer,previous_recovery_success,response_code
TXN_00009854,CUST_001600,STANDARD,582,17,7,0.7083,45716.29,1855.83,CARD,Financial Services,ACTIVE,SUCCESS,,0,2026-04-15T04:43:13.960352,4,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004785,CUST_000756,LOYAL,798,82,8,0.9111,142037.25,65708.18,UPI,Ecommerce,ACTIVE,SUCCESS,,0,2026-08-13T12:51:13.960352,12,3,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009457,CUST_000939,STANDARD,575,26,6,0.8125,7846.59,8270.3,CARD,Financial Services,TRIAL,SUCCESS,,0,2025-11-24T07:44:13.960352,7,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006971,CUST_001533,STANDARD,516,28,5,0.8485,22281.68,1188.76,CARD,Travel,ACTIVE,SUCCESS,,0,2025-09-09T03:36:13.960352,3,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003926,CUST_000979,STANDARD,330,29,0,1.0,19317.93,2557.52,UPI,Ecommerce,TRIAL,SUCCESS,,0,2026-03-03T00:37:13.960352,0,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004159,CUST_002152,STANDARD,183,18,1,0.9474,39793.59,1840.3,WALLET,Financial Services,ACTIVE,SUCCESS,,0,2026-08-04T14:06:13.960352,14,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007450,CUST_000688,STANDARD,330,17,8,0.68,22267.55,2787.22,NETBANKING,Travel,TRIAL,SUCCESS,,0,2026-02-11T14:47:13.960352,14,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008416,CUST_000261,HIGH_VALUE,451,96,4,0.96,124346.05,4963.66,CARD,Entertainment,CANCELLED,SUCCESS,,0,2025-12-31T11:45:13.960352,11,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00002194,CUST_002014,LOYAL,1767,32,3,0.9143,41798.19,870.15,UPI,Entertainment,ACTIVE,SUCCESS,,0,2025-09-15T23:36:13.960352,23,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001016,CUST_001208,NEW,6,1,2,0.3333,12469.32,4481.92,CARD,Healthcare,ACTIVE,SUCCESS,,0,2026-07-15T17:51:13.960352,17,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005125,CUST_000809,LOYAL,1379,97,2,0.9798,83651.31,7507.24,CARD,Financial Services,CANCELLED,SUCCESS,,0,2025-12-29T07:58:13.960352,7,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007419,CUST_002482,NEW,29,3,3,0.5,9551.94,3565.59,UPI,Travel,TRIAL,SUCCESS,,0,2026-04-27T04:50:13.960352,4,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007410,CUST_001362,NEW,46,4,2,0.6667,12295.88,12568.99,NETBANKING,Financial Services,PAST_DUE,SUCCESS,,0,2026-05-08T12:44:13.960352,12,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008990,CUST_000093,STANDARD,645,11,7,0.6111,20601.51,2282.0,UPI,Healthcare,PAST_DUE,SUCCESS,,0,2025-11-16T21:39:13.960352,21,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002872,CUST_000323,STANDARD,400,30,6,0.8333,6007.26,5891.74,NETBANKING,Travel,CANCELLED,FAILED,BANK_DECLINE,1,2025-12-19T22:53:13.960352,22,4,0.1451,0,ESCALATE,855.06,0.0,0,0,BANK_051
TXN_00000010,CUST_000193,LOYAL,678,100,2,0.9804,124009.92,6436.16,UPI,SaaS,ACTIVE,SUCCESS,,0,2026-08-12T05:10:13.960352,5,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00001839,CUST_000367,LOYAL,1590,89,6,0.9368,113809.08,3516.1,CARD,Ecommerce,CANCELLED,SUCCESS,,0,2026-02-17T05:45:13.960352,5,1,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00004805,CUST_001746,STANDARD,545,25,7,0.7812,6905.98,2763.12,EMANDATE,SaaS,CANCELLED,SUCCESS,,0,2026-03-02T14:06:13.960352,14,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000256,CUST_001570,NEW,14,0,2,0.0,5829.64,2189.78,CARD,Healthcare,PAST_DUE,SUCCESS,,0,2025-12-11T08:18:13.960352,8,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007027,CUST_001361,NEW,7,2,2,0.5,14564.55,5044.21,CARD,Travel,CANCELLED,FAILED,EXPIRED_CARD,0,2026-03-10T15:11:13.960352,15,1,0.0657,0,ESCALATE,331.34,0.0,0,0,CARD_012
TXN_00005714,CUST_001697,LOYAL,525,48,9,0.8421,65696.02,5530.04,CARD,Education,ACTIVE,SUCCESS,,0,2025-10-28T19:54:13.960352,19,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003325,CUST_000006,LOYAL,509,69,5,0.9324,91365.04,11603.61,CARD,Education,CANCELLED,FAILED,LIMIT_EXCEEDED,0,2025-10-22T04:44:13.960352,4,2,0.3411,0,PAYMENT_LINK,3957.7,0.0,0,0,BANK_121
TXN_00007715,CUST_000084,NEW,14,1,2,0.3333,4155.43,14244.23,CARD,SaaS,ACTIVE,FAILED,NETWORK_ERROR,4,2026-05-12T17:50:13.960352,17,1,0.1905,0,ESCALATE,2712.89,0.0,0,0,NET_001
TXN_00001582,CUST_000144,NEW,16,4,2,0.6667,5771.61,12161.97,UPI,Entertainment,PAST_DUE,SUCCESS,,0,2026-07-08T11:40:13.960352,11,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000925,CUST_001972,LOYAL,1212,97,10,0.9065,66683.14,12769.3,NETBANKING,Entertainment,CANCELLED,SUCCESS,,0,2026-06-11T10:03:13.960352,10,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002780,CUST_000869,STANDARD,474,10,0,1.0,9611.36,6023.44,UPI,Entertainment,ACTIVE,SUCCESS,,0,2026-07-17T10:31:13.960352,10,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007892,CUST_000774,LOYAL,713,33,10,0.7674,81508.03,11080.56,CARD,Ecommerce,ACTIVE,SUCCESS,,0,2025-09-27T07:23:13.960352,7,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006133,CUST_001202,LOYAL,1122,48,6,0.8889,130258.34,25900.91,UPI,Entertainment,PAST_DUE,SUCCESS,,0,2025-10-23T20:18:13.960352,20,3,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005321,CUST_002350,NEW,27,5,3,0.625,1685.28,4602.91,UPI,Ecommerce,ACTIVE,FAILED,GATEWAY_TIMEOUT,2,2025-09-16T18:17:13.960352,18,1,0.4208,0,CUSTOMER_NOTIFICATION,1936.9,4209.02,0,0,NET_504
TXN_00007313,CUST_000778,LOYAL,1202,97,6,0.9417,81054.29,4606.04,CARD,SaaS,ACTIVE,SUCCESS,,0,2025-10-10T16:10:13.960352,16,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007103,CUST_002050,STANDARD,236,26,8,0.7647,49338.89,4055.29,CARD,Entertainment,CANCELLED,SUCCESS,,0,2026-05-10T18:33:13.960352,18,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006043,CUST_001589,STANDARD,379,28,4,0.875,39878.19,36758.13,UPI,Healthcare,ACTIVE,SUCCESS,,0,2026-07-12T17:31:13.960352,17,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003776,CUST_002150,STANDARD,384,5,2,0.7143,37824.74,5973.69,CARD,Education,PAST_DUE,SUCCESS,,0,2025-09-26T15:17:13.960352,15,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004836,CUST_001771,STANDARD,179,11,4,0.7333,37923.52,4014.34,CARD,Ecommerce,ACTIVE,SUCCESS,,0,2026-02-27T00:22:13.960352,0,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004965,CUST_002214,NEW,82,1,3,0.25,6810.09,1829.01,WALLET,Education,ACTIVE,SUCCESS,,0,2026-04-01T06:22:13.960352,6,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000540,CUST_001515,LOYAL,900,50,7,0.8772,47601.15,1986.77,UPI,SaaS,ACTIVE,FAILED,GATEWAY_TIMEOUT,3,2025-11-05T20:26:13.960352,20,2,0.4886,0,CUSTOMER_NOTIFICATION,970.74,0.0,0,0,NET_504
TXN_00007484,CUST_002331,HIGH_VALUE,1537,88,12,0.88,212923.64,2623.66,NETBANKING,Entertainment,ACTIVE,SUCCESS,,0,2026-08-31T08:18:13.960352,8,0,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00002746,CUST_000178,LOYAL,1243,49,7,0.875,123694.45,2666.61,CARD,Education,ACTIVE,FAILED,LIMIT_EXCEEDED,1,2026-03-19T07:32:13.960352,7,3,0.4909,0,PAYMENT_LINK,1309.08,2617.22,1,0,BANK_121
TXN_00003720,CUST_002379,STANDARD,416,9,2,0.8182,19555.65,3256.3,EMANDATE,Ecommerce,TRIAL,SUCCESS,,0,2026-08-11T17:52:13.960352,17,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006820,CUST_000328,STANDARD,153,26,8,0.7647,38456.48,2057.43,CARD,Education,CANCELLED,SUCCESS,,0,2026-01-25T17:08:13.960352,17,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009338,CUST_001529,STANDARD,451,29,2,0.9355,44692.72,2913.6,UPI,Financial Services,PAST_DUE,SUCCESS,,0,2026-01-12T15:02:13.960352,15,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004469,CUST_000650,STANDARD,532,33,3,0.9167,19687.26,4075.78,CARD,Travel,ACTIVE,SUCCESS,,0,2026-07-27T17:24:13.960352,17,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000668,CUST_002447,STANDARD,188,6,0,1.0,19978.81,17662.39,CARD,Education,CANCELLED,SUCCESS,,0,2025-10-08T12:47:13.960352,12,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007576,CUST_000914,STANDARD,564,8,5,0.6154,25964.49,837.83,NETBANKING,Financial Services,ACTIVE,SUCCESS,,0,2025-10-19T11:33:13.960352,11,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008550,CUST_001889,LOYAL,1020,95,4,0.9596,121026.44,2624.75,CARD,Ecommerce,PAST_DUE,SUCCESS,,0,2025-12-28T03:56:13.960352,3,6,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005064,CUST_001095,NEW,64,1,1,0.5,4395.69,890.59,CARD,SaaS,ACTIVE,SUCCESS,,0,2025-11-11T19:30:13.960352,19,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001354,CUST_001148,HIGH_VALUE,228,92,5,0.9485,462326.66,8079.72,CARD,Ecommerce,PAST_DUE,SUCCESS,,0,2026-03-15T23:39:13.960352,23,6,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00007115,CUST_002048,LOYAL,905,63,1,0.9844,122435.2,11095.77,UPI,Financial Services,TRIAL,SUCCESS,,0,2025-10-08T14:49:13.960352,14,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009774,CUST_002026,LOYAL,1250,73,0,1.0,104757.49,2912.96,UPI,Financial Services,ACTIVE,SUCCESS,,0,2025-12-23T17:17:13.960352,17,1,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00008663,CUST_002159,STANDARD,128,27,6,0.8182,38635.57,8402.23,EMANDATE,Education,ACTIVE,SUCCESS,,0,2026-03-12T12:50:13.960352,12,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002704,CUST_001551,STANDARD,170,19,6,0.76,48770.33,10666.84,NETBANKING,Travel,PAST_DUE,SUCCESS,,0,2026-05-31T02:17:13.960352,2,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003331,CUST_001002,STANDARD,435,33,4,0.8919,24798.87,9503.93,UPI,Ecommerce,TRIAL,SUCCESS,,0,2025-10-10T08:10:13.960352,8,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008054,CUST_002260,NEW,12,0,2,0.0,6273.32,2178.49,UPI,Financial Services,ACTIVE,SUCCESS,,0,2026-07-22T07:28:13.960352,7,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003585,CUST_001783,STANDARD,402,31,6,0.8378,47024.14,3923.8,CARD,Healthcare,ACTIVE,SUCCESS,,0,2026-08-17T02:39:13.960352,2,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009442,CUST_002057,NEW,83,4,0,1.0,2536.45,2797.07,CARD,Entertainment,ACTIVE,SUCCESS,,0,2026-02-08T17:53:13.960352,17,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005646,CUST_001309,STANDARD,692,11,2,0.8462,34917.77,584.0,WALLET,Education,PAST_DUE,SUCCESS,,0,2026-02-25T02:01:13.960352,2,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003377,CUST_001684,STANDARD,146,9,0,1.0,23117.96,2714.06,CARD,Education,ACTIVE,FAILED,AUTHENTICATION_FAILED,3,2026-07-06T20:11:13.960352,20,0,0.381,0,PAYMENT_LINK,1034.1,0.0,0,0,AUTH_001
TXN_00001257,CUST_002130,LOYAL,1319,45,4,0.9184,107761.65,21082.55,UPI,Education,PAST_DUE,SUCCESS,,0,2025-12-10T07:09:13.960352,7,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00006191,CUST_002442,STANDARD,659,9,7,0.5625,12927.83,11352.01,CARD,Financial Services,ACTIVE,SUCCESS,,0,2026-09-03T22:26:13.960352,22,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005349,CUST_000797,STANDARD,481,22,6,0.7857,7432.79,446.38,CARD,Education,ACTIVE,SUCCESS,,0,2026-05-29T20:07:13.960352,20,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004176,CUST_000923,STANDARD,408,9,4,0.6923,26066.87,6100.22,CARD,Healthcare,ACTIVE,SUCCESS,,0,2025-11-21T09:34:13.960352,9,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004911,CUST_001048,STANDARD,300,22,4,0.8462,10836.92,2112.94,UPI,Ecommerce,ACTIVE,FAILED,BANK_DECLINE,2,2025-10-31T14:07:13.960352,14,4,0.3963,0,CUSTOMER_NOTIFICATION,837.27,0.0,0,0,BANK_051
TXN_00001853,CUST_002423,STANDARD,571,5,8,0.3846,32682.9,1039.69,CARD,Travel,PAST_DUE,SUCCESS,,0,2026-07-15T10:24:13.960352,10,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006317,CUST_002392,NEW,81,2,3,0.4,1911.58,41811.8,CARD,Education,ACTIVE,SUCCESS,,0,2026-08-24T01:33:13.960352,1,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009855,CUST_002339,STANDARD,162,13,0,1.0,19899.94,2002.56,CARD,SaaS,ACTIVE,SUCCESS,,0,2026-07-16T12:17:13.960352,12,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002106,CUST_001316,STANDARD,266,14,4,0.7778,12664.0,20430.96,NETBANKING,Ecommerce,PAST_DUE,SUCCESS,,0,2026-04-21T00:59:13.960352,0,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000134,CUST_001374,LOYAL,646,24,4,0.8571,139674.52,5986.56,UPI,Financial Services,ACTIVE,SUCCESS,,0,2026-08-12T23:42:13.960352,23,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005030,CUST_000379,STANDARD,484,28,1,0.9655,28334.17,3696.84,UPI,Ecommerce,PAST_DUE,SUCCESS,,0,2026-01-12T04:33:13.960352,4,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00000929,CUST_002259,HIGH_VALUE,1042,61,3,0.9531,431128.72,18841.18,CARD,Ecommerce,ACTIVE,SUCCESS,,0,2025-12-18T13:51:13.960352,13,3,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00000824,CUST_000720,STANDARD,183,6,3,0.6667,32074.83,2487.47,CARD,Healthcare,ACTIVE,SUCCESS,,0,2026-03-30T15:08:13.960352,15,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007577,CUST_001072,STANDARD,289,22,1,0.9565,44498.75,379.72,CARD,Ecommerce,ACTIVE,SUCCESS,,0,2026-04-06T09:16:13.960352,9,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001532,CUST_000693,LOYAL,1740,52,6,0.8966,45232.68,568.58,UPI,Entertainment,ACTIVE,SUCCESS,,0,2025-11-15T11:10:13.960352,11,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001215,CUST_001869,HIGH_VALUE,695,126,6,0.9545,340541.66,2671.25,UPI,Ecommerce,ACTIVE,SUCCESS,,0,2026-08-23T07:20:13.960352,7,6,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00000505,CUST_000278,STANDARD,609,23,0,1.0,10122.65,1838.72,CARD,Healthcare,PAST_DUE,SUCCESS,,0,2025-09-26T14:16:13.960352,14,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006531,CUST_002397,STANDARD,611,14,2,0.875,37872.26,6686.7,WALLET,Entertainment,ACTIVE,SUCCESS,,0,2025-11-20T11:10:13.960352,11,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003073,CUST_000602,STANDARD,511,11,5,0.6875,47337.73,4502.76,NETBANKING,Financial Services,TRIAL,SUCCESS,,0,2026-04-16T07:29:13.960352,7,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009087,CUST_001033,LOYAL,1274,25,4,0.8621,42872.44,30862.84,CARD,Travel,TRIAL,SUCCESS,,0,2026-05-06T20:59:13.960352,20,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008648,CUST_000653,STANDARD,618,32,7,0.8205,44558.4,2888.25,UPI,Healthcare,CANCELLED,SUCCESS,,0,2026-08-01T21:16:13.960352,21,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006620,CUST_001064,LOYAL,453,34,0,1.0,143393.11,2874.04,WALLET,Financial Services,PAST_DUE,SUCCESS,,0,2025-10-03T21:10:13.960352,21,4,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009274,CUST_000312,STANDARD,233,25,2,0.9259,37012.95,10773.55,EMANDATE,Entertainment,PAST_DUE,SUCCESS,,0,2025-12-03T15:12:13.960352,15,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003710,CUST_002160,LOYAL,1111,41,1,0.9762,86119.92,3794.92,CARD,Healthcare,ACTIVE,SUCCESS,,0,2026-03-15T04:07:13.960352,4,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004850,CUST_000371,LOYAL,1434,100,10,0.9091,35980.99,6022.93,CARD,Ecommerce,CANCELLED,SUCCESS,,0,2026-08-13T17:30:13.960352,17,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004749,CUST_001805,STANDARD,143,19,7,0.7308,10133.92,1463.12,UPI,Education,ACTIVE,SUCCESS,,0,2025-10-05T13:28:13.960352,13,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004269,CUST_000748,STANDARD,234,22,7,0.7586,23518.51,1121.8,UPI,Travel,TRIAL,SUCCESS,,0,2026-08-16T18:26:13.960352,18,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009879,CUST_000231,NEW,60,5,0,1.0,4432.9,1135.78,UPI,Healthcare,TRIAL,SUCCESS,,0,2025-12-05T03:28:13.960352,3,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008906,CUST_000342,STANDARD,122,8,3,0.7273,49504.27,1629.63,CARD,Ecommerce,PAST_DUE,SUCCESS,,0,2025-09-24T12:20:13.960352,12,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004187,CUST_001899,STANDARD,632,29,4,0.8788,31338.82,42895.82,UPI,Ecommerce,CANCELLED,SUCCESS,,0,2026-07-23T20:04:13.960352,20,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005302,CUST_000675,STANDARD,687,7,6,0.5385,6162.49,2622.01,CARD,SaaS,ACTIVE,SUCCESS,,0,2026-08-25T09:53:13.960352,9,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002924,CUST_001647,LOYAL,1422,75,6,0.9259,81246.73,3403.65,UPI,Travel,ACTIVE,SUCCESS,,0,2025-09-17T08:02:13.960352,8,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006589,CUST_002291,STANDARD,378,30,6,0.8333,20225.32,1445.18,UPI,Healthcare,TRIAL,SUCCESS,,0,2026-01-01T02:18:13.960352,2,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001811,CUST_001264,NEW,51,4,0,1.0,611.46,2192.47,NETBANKING,Ecommerce,ACTIVE,SUCCESS,,0,2025-09-26T10:19:13.960352,10,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003487,CUST_000119,STANDARD,247,14,2,0.875,8727.11,18155.07,UPI,Ecommerce,PAST_DUE,SUCCESS,,0,2026-09-03T14:33:13.960352,14,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007420,CUST_000468,STANDARD,708,13,7,0.65,13034.57,2806.59,NETBANKING,Entertainment,TRIAL,SUCCESS,,0,2026-04-18T19:45:13.960352,19,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00003142,CUST_000080,LOYAL,779,46,10,0.8214,114584.09,390.1,CARD,Entertainment,ACTIVE,SUCCESS,,0,2026-08-26T12:02:13.960352,12,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009348,CUST_001957,HIGH_VALUE,684,119,6,0.952,455661.53,8000.47,NETBANKING,Travel,PAST_DUE,SUCCESS,,0,2025-09-12T11:12:13.960352,11,4,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00001325,CUST_000043,NEW,42,5,3,0.625,3781.95,3895.97,UPI,Healthcare,ACTIVE,SUCCESS,,0,2026-07-29T10:30:13.960352,10,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00004313,CUST_001717,STANDARD,504,22,5,0.8148,31412.98,6120.76,CARD,Education,TRIAL,SUCCESS,,0,2026-06-18T10:01:13.960352,10,3,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007495,CUST_001309,STANDARD,692,11,2,0.8462,34917.77,1197.3,UPI,Travel,ACTIVE,SUCCESS,,0,2025-10-29T20:01:13.960352,20,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008703,CUST_000315,NEW,25,1,3,0.25,4639.26,800.02,CARD,Education,ACTIVE,SUCCESS,,0,2026-02-18T01:25:13.960352,1,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00008692,CUST_001490,STANDARD,232,10,3,0.7692,24759.88,4499.97,CARD,SaaS,CANCELLED,SUCCESS,,0,2026-08-29T23:29:13.960352,23,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009504,CUST_002237,STANDARD,292,24,4,0.8571,18622.2,1241.42,CARD,Entertainment,CANCELLED,SUCCESS,,0,2026-06-01T15:14:13.960352,15,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00005542,CUST_002164,STANDARD,303,33,8,0.8049,20844.77,21023.98,CARD,Education,ACTIVE,SUCCESS,,0,2025-09-23T00:00:13.960352,0,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006173,CUST_000919,HIGH_VALUE,301,137,5,0.9648,395543.77,2439.23,UPI,Ecommerce,ACTIVE,SUCCESS,,0,2025-11-10T13:40:13.960352,13,0,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00001541,CUST_001526,STANDARD,516,3,5,0.375,43790.31,3537.27,CARD,Financial Services,ACTIVE,SUCCESS,,0,2025-11-29T05:17:13.960352,5,5,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00009410,CUST_000932,STANDARD,690,10,2,0.8333,9380.61,15117.31,UPI,Entertainment,ACTIVE,SUCCESS,,0,2026-02-17T13:55:13.960352,13,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002682,CUST_000592,HIGH_VALUE,275,99,6,0.9429,405000.92,2651.42,UPI,Education,TRIAL,SUCCESS,,0,2026-04-05T09:02:13.960352,9,6,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00009883,CUST_001279,STANDARD,670,13,3,0.8125,39136.25,1033.63,CARD,Ecommerce,ACTIVE,SUCCESS,,0,2025-10-17T19:11:13.960352,19,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006314,CUST_002074,STANDARD,527,15,6,0.7143,27655.95,6892.8,WALLET,SaaS,ACTIVE,SUCCESS,,0,2026-04-12T04:24:13.960352,4,6,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00001192,CUST_001675,HIGH_VALUE,845,108,3,0.973,166583.55,897.2,UPI,Entertainment,ACTIVE,SUCCESS,,0,2026-06-02T00:48:13.960352,0,1,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00005294,CUST_001190,LOYAL,378,59,3,0.9516,124425.34,1388.36,CARD,Entertainment,ACTIVE,SUCCESS,,0,2025-12-31T20:58:13.960352,20,2,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00001543,CUST_000134,LOYAL,1671,60,3,0.9524,64007.27,20833.6,NETBANKING,Education,ACTIVE,SUCCESS,,0,2025-11-21T23:56:13.960352,23,4,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007057,CUST_000437,STANDARD,113,30,0,1.0,8825.16,2741.1,NETBANKING,Education,ACTIVE,SUCCESS,,0,2026-02-24T19:46:13.960352,19,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00002540,CUST_002468,LOYAL,1414,58,8,0.8788,132588.44,3857.14,CARD,Travel,ACTIVE,SUCCESS,,0,2026-06-16T19:45:13.960352,19,1,0.0,0,NONE,0.0,0.0,1,0,SUCCESS
TXN_00000954,CUST_001733,LOYAL,470,56,9,0.8615,64056.11,16580.01,CARD,Entertainment,ACTIVE,SUCCESS,,0,2025-12-17T14:27:13.960352,14,2,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00007242,CUST_001883,STANDARD,687,10,1,0.9091,24171.32,2285.21,WALLET,SaaS,ACTIVE,SUCCESS,,0,2025-09-22T16:06:13.960352,16,0,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
TXN_00006732,CUST_001267,STANDARD,244,20,1,0.9524,34249.85,1439.34,NETBANKING,Entertainment,TRIAL,SUCCESS,,0,2025-09-16T23:13:13.960352,23,1,0.0,0,NONE,0.0,0.0,0,0,SUCCESS
